text,label,source
translation : in short ; all of the troubles of the american black  no matter how complicated or insignificant  is the fault of white people . as black people we are faultless and blameless for any and all of our troubles . now ! white people  fix our problems for us .,implicit_hate,implicit_hate
uh white lives matter ?,implicit_hate,implicit_hate
wealthy white people are taxed and their income is redistributed to sustain 40 % of black people in ms on snap ebt,implicit_hate,implicit_hate
when they feel like it  wouldn't care about jewish power if the pro-white jews outnumbered anti-white jews .,implicit_hate,implicit_hate
where was the rebuke from people when blm given key to white house - ppl was being political correct afraid of being called a bigot or racist,implicit_hate,implicit_hate
which non white populations do you demand ' mix ' and ' blend ' their countries out of existence  anti white ? #whitegenocide,implicit_hate,implicit_hate
white americans kill the most americans . let's get rid of you  using your logic but using facts instread of false hate propaganda,implicit_hate,implicit_hate
white genocide accelerates in england : white british pupils will be outnumbered by 2037 via,implicit_hate,implicit_hate
white genocide in south africa : black witchdoctor found cooking white afrikaner via,implicit_hate,implicit_hate
white genocide in the united states of america a 100 year history #swrm #whitegenocide #usa via,implicit_hate,implicit_hate
white guilt is a helluva drug,implicit_hate,implicit_hate
white identity will not be ( ( ( deconstructed ) ) ),implicit_hate,implicit_hate
white lives are important !,implicit_hate,implicit_hate
white massive revolution !,implicit_hate,implicit_hate
white men built america . western civilization is the best .,implicit_hate,implicit_hate
white minority eradication :,implicit_hate,implicit_hate
white people don't need to be better in order to organize for their own survival . remem,implicit_hate,implicit_hate
white power company : power to our people via,implicit_hate,implicit_hate
white pride worldwide hooded sweatshirt very via,implicit_hate,implicit_hate
white resistance ! #migrantcrisis,implicit_hate,implicit_hate
white resistance increases as minority status looms | read more : via,implicit_hate,implicit_hate
white supremacists were less than . 02 of the pop before they amped up the war on white people . that numbers tripled . they are forcing this .,implicit_hate,implicit_hate
why ? what have taking in refugees done for germany / eu ? she must b getting side money to destroy europe,implicit_hate,implicit_hate
why do colored people eagerly run to white countries to be oppressed ?,implicit_hate,implicit_hate
xenophobia is not immoral . it's used an an insult and a way to try to shame people about their natural patterns of thought .,implicit_hate,implicit_hate
ya right because u are taught to hate people & even kill them ! according to jihad !,implicit_hate,implicit_hate
yes white people are native americans . indians are pre colombians . white people built america . don't like it ? get out .,implicit_hate,implicit_hate
you are a white anti white  the worst kind .,implicit_hate,implicit_hate
you are wrong and so is the guy that wrote that article . this is a white country . the american flag belongs to us .,implicit_hate,implicit_hate
"  "" : racist black thugs shoot white baby in the face for the fun of it va "" "" """,implicit_hate,implicit_hate
"  "" race problem "" "" = white problem.diversity is the final solution to the white problem.diversity means #chasingdownwhites . """,implicit_hate,implicit_hate
"  "" white supremacist "" "" is just an anti-white hate slur used to silence whites who protest their own genocide . #stopwhitegenocide """,implicit_hate,implicit_hate
" -  "" i hate you all "" "" - racist note from the black boy who raped his white teacher & slit her throat """,implicit_hate,implicit_hate
" alt-right efforts ought be focused on one reachable goal . return to pre - ' 65 laws is doable  coz these  "" happy days "" "" law's effects are known . """,implicit_hate,implicit_hate
" and his black minions are still answering to da  "" white man "" "" talcum x ! """,implicit_hate,implicit_hate
" as riots rage   "" moderate "" "" palestinians circulate lie about israel trying to destroy al-aqsa mosque in 1969 : ... """,implicit_hate,implicit_hate
" dont celebrate yet.they like to call some of the brown population white.our jails here are full of  "" white "" "" illegals from south of the border """,implicit_hate,implicit_hate
" he attacked  "" white supremacists "" "" ( i . e . all white people ) but not #antiwhite #antifa . """,implicit_hate,implicit_hate
" i know  when they leave it  they call them  "" brainwashed "" ""  when white conservatives prove leftist black folk wrong  they're called racist . """,implicit_hate,implicit_hate
" identity europa unfurls their banner emblazoned with  "" you will not replace us . "" "" #redicelive """,implicit_hate,implicit_hate
" if white heritage and #whiteculture is  "" hate "" "" then bring on the "" "" hate "" "" . """,implicit_hate,implicit_hate
" is trying to preserve a western culture that was cultivated by white europeans   "" white supremacy "" "" ? """,implicit_hate,implicit_hate
" latest track   "" ethnostate 2088 "" "" """,implicit_hate,implicit_hate
" of course the  "" holocaust "" "" didn't happen - it's a false  anti-german propaganda campaign . """,implicit_hate,implicit_hate
" rt : :  "" there are ties to the #muslimbrotherhood in the white house . "" "" """,implicit_hate,implicit_hate
" rt : will a  "" collapse "" "" lead to a resurgence in white identity ? #tcot #race """,implicit_hate,implicit_hate
" rt condemns trump for stoking  "" the enmity of all muslims . "" "" their poor  precious feelings ! #nrorevolt """,implicit_hate,implicit_hate
" rt good luck - they all vehemently and actively oppose the concept of white nations . it's  "" racist "" "" """,implicit_hate,implicit_hate
" rt interior sec'y salazar pushing for  "" hispanic "" "" national parks . next : asian n . p .  islamic n . p .  etc ... """,implicit_hate,implicit_hate
" sure . indeed  fact that anyone engaged in white identity politics is called a  "" racist  "" "" on """,implicit_hate,implicit_hate
" uk :  "" this flat is for blacks only "" "" : shocking racist campaign to force white mum out of home via """,implicit_hate,implicit_hate
" watch the  "" greatest story never told "" "" and retweet and dispells the lies that contributes to white hate ! """,implicit_hate,implicit_hate
" we need more  "" racist people "" "" like you . haha tired of the left trying to use the race cad . obama created this divide . """,implicit_hate,implicit_hate
" wha whattt ? so they are saying   "" us  and our white allies  support black people killing each other and committing violence against whoever "" "" """,implicit_hate,implicit_hate
